_time,_value
2023-01-01 08:03:18.400000+00:00,18.0
2023-01-01 08:08:18.600000+00:00,18.0
2023-01-01 08:13:20.500000+00:00,18.0
2023-01-01 08:18:20.700000+00:00,18.0
2023-01-01 08:23:20.600000+00:00,18.0
2023-01-01 08:28:20.700000+00:00,18.0
2023-01-01 08:33:20.700000+00:00,18.0
2023-01-01 08:38:20.800000+00:00,18.0
2023-01-01 08:43:21.100000+00:00,18.0
2023-01-01 08:48:21.100000+00:00,18.0
2023-01-01 08:53:21.200000+00:00,18.0
2023-01-01 08:58:21.100000+00:00,18.0
2023-01-01 09:03:21.400000+00:00,18.0
2023-01-01 09:08:21.400000+00:00,18.0
2023-01-01 09:13:20.300000+00:00,18.0
2023-01-01 09:18:20.600000+00:00,18.0
2023-01-01 09:23:20.800000+00:00,18.0
2023-01-01 09:28:21.100000+00:00,18.0
2023-01-01 09:33:21.300000+00:00,18.0
2023-01-01 09:38:21.500000+00:00,18.0
2023-01-01 09:43:21.600000+00:00,18.0
2023-01-01 09:48:21.900000+00:00,18.0
2023-01-01 09:53:22+00:00,18.0
2023-01-01 09:58:22.200000+00:00,18.0
2023-01-01 10:03:22.500000+00:00,18.0
2023-01-01 10:08:22.600000+00:00,18.0
2023-01-01 10:13:22.900000+00:00,18.0
2023-01-01 10:18:23.100000+00:00,18.0
2023-01-01 10:23:23.300000+00:00,18.0
2023-01-01 10:28:23.400000+00:00,18.0
2023-01-01 10:33:23.400000+00:00,18.0
2023-01-01 10:38:23.300000+00:00,18.0
2023-01-01 10:43:23.300000+00:00,18.0
2023-01-01 10:48:23.400000+00:00,18.0
2023-01-01 10:53:23.600000+00:00,18.0
2023-01-01 10:58:23.600000+00:00,18.0
2023-01-01 11:03:23.700000+00:00,18.0
2023-01-01 11:08:23.700000+00:00,18.0
2023-01-01 11:13:24.100000+00:00,18.0
2023-01-01 11:18:24.300000+00:00,18.0
2023-01-01 11:23:24.500000+00:00,18.0
2023-01-01 11:28:24.500000+00:00,18.0
2023-01-01 11:33:24.500000+00:00,18.0
2023-01-01 11:38:24.800000+00:00,18.0
2023-01-01 11:43:24.800000+00:00,18.0
2023-01-01 11:48:24.800000+00:00,18.0
2023-01-01 11:53:24.800000+00:00,18.0
2023-01-01 11:58:24.900000+00:00,18.0
2023-01-01 12:03:25.100000+00:00,18.0
2023-01-01 12:08:25.100000+00:00,18.0
2023-01-01 12:13:26.200000+00:00,18.0
2023-01-01 12:18:26.500000+00:00,18.0
2023-01-01 12:23:26.700000+00:00,18.0
2023-01-01 12:28:27+00:00,18.0
2023-01-01 12:33:27.100000+00:00,18.0
2023-01-01 12:38:27.400000+00:00,18.0
2023-01-01 12:43:27.400000+00:00,18.0
2023-01-01 12:48:27.400000+00:00,18.0
2023-01-01 12:53:27.500000+00:00,18.0
2023-01-01 12:58:27.700000+00:00,18.0
2023-01-01 13:03:27.600000+00:00,18.0
2023-01-01 13:08:27.600000+00:00,18.0
2023-01-01 13:13:26.800000+00:00,18.0
2023-01-01 13:18:27+00:00,18.0
2023-01-01 13:23:27+00:00,18.0
2023-01-01 13:28:27+00:00,18.0
2023-01-01 13:33:27.200000+00:00,18.0
2023-01-01 13:38:27.400000+00:00,18.0
2023-01-01 13:43:27.600000+00:00,18.0
2023-01-01 13:48:27.900000+00:00,18.0
2023-01-01 13:53:27.900000+00:00,18.0
2023-01-01 13:58:28.200000+00:00,18.0
2023-01-01 14:03:28.400000+00:00,18.0
2023-01-01 14:08:28.700000+00:00,18.0
2023-01-01 14:13:30+00:00,18.0
2023-01-01 14:18:29.900000+00:00,18.0
2023-01-01 14:23:30.100000+00:00,18.0
2023-01-01 14:28:30.200000+00:00,18.0
2023-01-01 14:33:30.300000+00:00,18.0
2023-01-01 14:38:30.400000+00:00,18.0
2023-01-01 14:43:30.600000+00:00,18.0
2023-01-01 14:48:30.800000+00:00,18.0
2023-01-01 14:53:31+00:00,18.0
2023-01-01 14:58:31.100000+00:00,18.0
2023-01-01 15:03:31.300000+00:00,18.0
2023-01-01 15:08:31.500000+00:00,18.0
2023-01-01 15:13:31.500000+00:00,18.0
2023-01-01 15:18:31.600000+00:00,18.0
2023-01-01 15:23:31.700000+00:00,18.0
2023-01-01 15:28:31.600000+00:00,18.0
2023-01-01 15:33:31.900000+00:00,18.0
2023-01-01 15:38:31.900000+00:00,18.0
2023-01-01 15:43:32.100000+00:00,18.0
2023-01-01 15:48:32+00:00,18.0
2023-01-01 15:53:32.100000+00:00,18.0
2023-01-01 15:58:32.400000+00:00,18.0
2023-01-01 16:03:32.400000+00:00,18.0
2023-01-01 16:08:32.500000+00:00,18.0
2023-01-01 16:13:31.700000+00:00,18.0
2023-01-01 16:18:31.800000+00:00,18.0
2023-01-01 16:23:31.900000+00:00,18.0
2023-01-01 16:28:32+00:00,18.0
2023-01-01 16:33:32+00:00,18.0
2023-01-01 16:38:32.300000+00:00,18.0
2023-01-01 16:43:32.500000+00:00,18.0
2023-01-01 16:48:32.500000+00:00,18.0
2023-01-01 16:53:32.500000+00:00,18.0
2023-01-01 16:58:32.500000+00:00,18.0
2023-01-01 17:03:32.500000+00:00,18.0
2023-01-01 17:08:32.600000+00:00,18.0
2023-01-01 17:13:31.700000+00:00,18.0
2023-01-01 17:18:31.900000+00:00,18.0
2023-01-01 17:23:31.900000+00:00,18.0
2023-01-01 17:28:32+00:00,18.0
2023-01-01 17:33:32.200000+00:00,18.0
2023-01-01 17:38:32.400000+00:00,18.0
2023-01-01 17:43:32.500000+00:00,18.0
2023-01-01 17:48:32.800000+00:00,18.0
2023-01-01 17:53:32.800000+00:00,18.0
2023-01-01 17:58:32.900000+00:00,18.0
2023-01-01 18:03:33.100000+00:00,18.0
2023-01-01 18:08:33.100000+00:00,18.0
2023-01-01 18:13:33.200000+00:00,18.0
2023-01-01 18:18:33.200000+00:00,18.0
2023-01-01 18:23:33.400000+00:00,18.0
2023-01-01 18:28:33.400000+00:00,18.0
2023-01-01 18:33:33.500000+00:00,18.0
2023-01-01 18:38:33.500000+00:00,18.0
2023-01-01 18:43:33.700000+00:00,18.0
2023-01-01 18:48:33.800000+00:00,18.0
2023-01-01 18:53:33.900000+00:00,18.0
2023-01-01 18:58:34+00:00,18.0
2023-01-01 19:03:34.100000+00:00,18.0
2023-01-01 19:08:34.100000+00:00,18.0
2023-01-01 19:13:33.300000+00:00,18.0
2023-01-01 19:18:33.400000+00:00,18.0
2023-01-01 19:23:33.600000+00:00,18.0
2023-01-01 19:28:33.800000+00:00,18.0
2023-01-01 19:33:34+00:00,18.0
2023-01-01 19:38:34.200000+00:00,18.0
2023-01-01 19:43:34.400000+00:00,18.0
2023-01-01 19:48:34.600000+00:00,18.0
2023-01-01 19:53:34.600000+00:00,18.0
2023-01-01 19:58:34.800000+00:00,18.0
2023-01-01 20:03:34.800000+00:00,18.0
2023-01-01 20:08:34.800000+00:00,18.0
2023-01-01 20:13:35.100000+00:00,18.0
2023-01-01 20:18:35.200000+00:00,18.0
2023-01-01 20:23:35.400000+00:00,18.0
2023-01-01 20:28:35.500000+00:00,18.0
2023-01-01 20:33:35.700000+00:00,18.0
2023-01-01 20:38:35.800000+00:00,18.0
2023-01-01 20:43:35.900000+00:00,18.0
